Tanggal,Actual,Predicted
2015-04-12,7.8,7.5400587836899575
2015-04-13,7.0,7.7262900666222745
2015-04-14,10.7,7.432233936361709
2015-04-15,1.0,8.803402529027247
2015-04-16,7.500000000000001,4.859336691240429
2015-04-17,8.0,6.859206763847848
2015-04-18,8.5,7.272577113100738
2015-04-19,9.2,7.755264263071197
2015-04-20,9.5,8.016993141425448
2015-04-21,10.0,8.451514203236368
2015-04-22,5.5,8.626570123201452
2015-04-23,4.3,6.839649308671917
2015-04-24,3.2,5.972089209434307
2015-04-25,9.2,5.386691123025506
2015-04-26,9.5,7.432148299689123
2015-04-27,9.8,8.035662003216519
2015-04-28,10.2,8.445073619071522
2015-04-29,9.3,8.49350719931588
2015-04-30,4.6,8.446586604535941
2015-05-01,10.1,6.435222416540552
2015-05-02,2.5,8.415014791893956
2015-05-03,3.6,5.743168232603949
2015-05-04,10.4,5.227800923662841
2015-05-05,9.3,8.248832490596106
2015-05-06,10.4,8.047076407230866
2015-05-07,8.5,8.49516850213124
2015-05-08,10.0,7.868193825250884
2015-05-09,10.4,8.805676530953937
2015-05-10,10.5,9.121069662784208
2015-05-11,9.6,8.918161763683553
2015-05-12,9.85,9.136569602176513
2015-05-13,10.1,8.858692160347115
2015-05-14,11.0,9.192762774422613
2015-05-15,10.9,9.404306302703208
2015-05-16,10.5,9.589588568661416
2015-05-17,9.95,9.770328343319676
2015-05-18,9.4,9.571936002584122
2015-05-19,11.0,9.007800396595098
2015-05-20,10.9,9.802931944744115
2015-05-21,10.3,9.725665767108126
2015-05-22,8.3,9.4614515342705
2015-05-23,10.1,8.994846117254506
2015-05-24,10.6,9.279587866434502
2015-05-25,10.4,9.662323375656896
2015-05-26,9.0,9.620493949631493
2015-05-27,10.0,9.37492184126034
2015-05-28,10.0,9.259444671805493
2015-05-29,8.0,9.234151650910183
2015-05-30,10.0,8.283594774461202
2015-05-31,9.5,9.22561709152473
2015-06-01,9.5,9.091508286996262
2015-06-02,4.2,8.913471069636978
2015-06-03,10.9,6.7624510173674794
2015-06-04,7.500000000000001,9.152328029538202
2015-06-05,9.2,8.047375264917246
2015-06-06,10.7,8.527324533844887
2015-06-07,5.4,9.37139911911483
2015-06-08,8.5,7.1782621851055355
2015-06-09,9.0,8.050821000395718
2015-06-10,9.5,8.316455447234798
2015-06-11,6.800000000000001,8.860946959187027
2015-06-12,10.0,7.613993647484674
2015-06-13,10.5,8.72069064632609
2015-06-14,10.7,9.141009932558603
2015-06-15,10.2,9.403691086280304
2015-06-16,10.4,9.33473039733927
2015-06-17,10.2,9.40598056774101
2015-06-18,9.6,9.421577509989772
2015-06-19,9.0,9.13565007795487
2015-06-20,10.1,9.028930413846686
2015-06-21,10.1,9.093536944713312
2015-06-22,10.5,9.567418509890606
2015-06-23,10.8,9.536027743499256
2015-06-24,10.8,9.670170501944346
2015-06-25,10.0,9.923758423623733
2015-06-26,9.5,9.443978986473894
2015-06-27,9.1,9.454469664007869
2015-06-28,10.5,8.981097056094928
2015-06-29,10.5,9.666873024327671
2015-06-30,9.5,9.413451467173132
2015-07-01,10.2,9.441995092283126
2015-07-02,10.5,9.496023101857181
2015-07-03,10.1,9.53401301359979
2015-07-04,9.1,9.477288495445732
2015-07-05,11.0,9.057323542307131
2015-07-06,10.5,9.947373085785348
2015-07-07,10.8,9.554435055732757
2015-07-08,10.0,9.810901051897972
2015-07-09,6.5,9.550745520480408
2015-07-10,2.4,8.05876120306234
2015-07-11,10.2,5.7968573679696584
2015-07-12,10.1,8.699562750419298
2015-07-13,9.4,9.053377380524239
2015-07-14,10.0,8.82757620705975
2015-07-15,10.0,9.059257221626115
2015-07-16,10.7,9.11824349571538
2015-07-17,9.1,9.403268976341034
2015-07-18,10.2,8.864305340293622
2015-07-19,7.2,9.45340702482907
2015-07-20,8.0,8.229618632910839
2015-07-21,8.6,8.187083482834618
2015-07-22,9.2,8.355404659673614
2015-07-23,10.3,8.550203525198949
2015-07-24,9.0,9.137418231864515
2015-07-25,11.0,8.733276733925194
2015-07-26,9.0,9.520998529268779
2015-07-27,11.0,8.827199964876726
2015-07-28,10.3,9.661698584509756
2015-07-29,10.2,9.45074227833319
2015-07-30,10.0,9.678350641897778
2015-07-31,9.1,9.409777410497023
2015-08-01,10.3,8.855212255896486
2015-08-02,10.1,9.554618820424
2015-08-03,10.4,9.588985088421792
2015-08-04,9.8,9.676210667367576
2015-08-05,9.2,9.120081659447584
2015-08-06,8.3,9.09528884593222
2015-08-07,10.5,8.449758740155882
2015-08-08,10.4,9.446261933977189
2015-08-09,6.5,9.429020331349475
2015-08-10,6.5,7.904093113610363
2015-08-11,10.6,7.617976287959005
2015-08-12,9.2,9.075479973689488
2015-08-13,6.6,8.900859563014425
2015-08-14,10.3,7.539956081537104
2015-08-15,9.3,9.085061973378796
2015-08-16,10.7,8.659623731837396
2015-08-17,11.1,9.228814288714847
2015-08-18,10.3,9.65810768673523
2015-08-19,10.3,9.487782049590908
2015-08-20,9.8,9.505567356269239
2015-08-21,10.6,9.162629578885733
2015-08-22,9.4,9.737879346894866
2015-08-23,10.3,9.136700855603866
2015-08-24,7.9,9.540416902722942
2015-08-25,8.0,8.516391268912468
2015-08-26,9.5,8.388786849379054
2015-08-27,10.2,8.887332939096495
2015-08-28,10.9,9.18688345450048
2015-08-29,11.3,9.710148021912568
2015-08-30,11.0,10.133587873328665
2015-08-31,11.4,9.936573514371114
2015-09-01,7.500000000000001,9.936549242707551
2015-09-02,10.0,8.74244756948516
2015-09-03,10.5,9.472498591117077
2015-09-04,10.3,9.586461707086238
2015-09-05,10.3,9.491959641707671
2015-09-06,10.5,9.613523934694166
2015-09-07,10.3,9.691585172612378
2015-09-08,10.3,9.49106957380269
2015-09-09,10.4,9.568715723660679
2015-09-10,10.1,9.641761032343855
2015-09-11,10.3,9.718943603597925
2015-09-12,10.2,9.599402052881777
2015-09-13,10.4,9.658583324146457
2015-09-14,9.4,9.808683325258249
2015-09-15,9.0,9.26400000417463
2015-09-16,7.500000000000001,9.076773844734939
2015-09-17,9.0,8.329431181956773
2015-09-18,10.2,8.83306037434006
2015-09-19,10.4,9.298144152354078
2015-09-20,10.2,9.36774302115325
2015-09-21,9.3,9.42756934729363
