Tanggal,Actual,Predicted
2015-04-12,32.2,33.310004119236055
2015-04-13,33.8,32.71189187593885
2015-04-14,33.6,33.16602082174744
2015-04-15,33.2,33.29625823223428
2015-04-16,29.5,33.1665972688678
2015-04-17,31.4,31.675786653097585
2015-04-18,31.0,31.8580127246614
2015-04-19,31.8,31.687722969216455
2015-04-20,31.6,31.847447011251596
2015-04-21,30.6,31.764441147895567
2015-04-22,31.1,31.32495085100922
2015-04-23,31.8,31.44998402812361
2015-04-24,31.2,31.662151770876346
2015-04-25,32.2,31.425885368722863
2015-04-26,31.8,31.782906711097265
2015-04-27,31.4,31.75676696254847
2015-04-28,33.2,31.706819115362837
2015-04-29,32.0,32.35650236128729
2015-04-30,32.8,32.0640569960077
2015-05-01,31.4,32.21648803701389
2015-05-02,30.4,31.869765027151715
2015-05-03,32.4,31.31720231740874
2015-05-04,31.2,31.958542051401814
2015-05-05,31.8,31.586214089940583
2015-05-06,32.5,31.682614796255585
2015-05-07,32.0,31.96603845414073
2015-05-08,32.6,32.00247597089765
2015-05-09,31.6,32.152420915099036
2015-05-10,32.9,31.83577108173444
2015-05-11,32.8,32.23137285415136
2015-05-12,32.7,32.34019421349075
2015-05-13,32.6,32.455401961244824
2015-05-14,31.8,32.47391038692014
2015-05-15,30.4,32.14139226910841
2015-05-16,31.6,31.50265882287654
2015-05-17,32.1,31.625397256568306
2015-05-18,32.6,31.9769028707695
2015-05-19,31.8,32.21408945468336
2015-05-20,32.4,31.95955180307029
2015-05-21,32.2,32.22699054146837
2015-05-22,31.8,32.12437348572809
2015-05-23,32.4,31.932933405240295
2015-05-24,32.2,32.12434153230486
2015-05-25,32.4,32.119486581713346
2015-05-26,33.9,32.29055663461346
2015-05-27,32.8,32.954015682078115
2015-05-28,32.2,32.73092300443641
2015-05-29,32.0,32.39533840594579
2015-05-30,32.0,32.18109562450677
2015-05-31,33.0,32.20938267114681
2015-06-01,32.0,32.571254750393415
2015-06-02,32.4,32.25677238217322
2015-06-03,32.8,32.32193402789569
2015-06-04,33.0,32.55163123852481
2015-06-05,33.0,32.695862272809045
2015-06-06,32.2,32.725140448819765
2015-06-07,33.2,32.379749421700915
2015-06-08,31.6,32.74764880324184
2015-06-09,31.6,32.16733092679247
2015-06-10,32.4,32.0318187844131
2015-06-11,32.4,32.25962334969589
2015-06-12,31.4,32.326257132832545
2015-06-13,31.8,31.98022004186273
2015-06-14,32.1,31.966219385991785
2015-06-15,32.4,32.10407941321339
2015-06-16,33.4,32.193320112520745
2015-06-17,33.0,32.635662536919845
2015-06-18,31.4,32.68589830524014
2015-06-19,31.4,32.028308745329575
2015-06-20,31.2,31.87209517803866
2015-06-21,30.6,31.696783905355453
2015-06-22,30.8,31.314730891828834
2015-06-23,30.9,31.217638408774494
2015-06-24,32.0,31.221092071802325
2015-06-25,32.4,31.714930733566735
2015-06-26,31.4,31.988941021996986
2015-06-27,31.6,31.588424936689208
2015-06-28,31.0,31.570455024904224
2015-06-29,30.4,31.322304891559693
2015-06-30,31.7,31.00699426078012
2015-07-01,31.8,31.444349256601686
2015-07-02,31.4,31.63601765944733
2015-07-03,30.8,31.48859202638452
2015-07-04,31.8,31.246337629749792
2015-07-05,31.0,31.56615678334818
2015-07-06,31.1,31.27517337822161
2015-07-07,31.2,31.18406241282589
2015-07-08,31.0,31.232533909483276
2015-07-09,30.2,31.162773983486723
2015-07-10,31.0,30.851369347638798
2015-07-11,30.8,31.012652232570282
2015-07-12,31.0,30.994119371764768
2015-07-13,31.0,31.016469131043497
2015-07-14,31.1,31.010847934631027
2015-07-15,31.6,31.096460331695766
2015-07-16,31.6,31.305876593195578
2015-07-17,30.6,31.362730309288285
2015-07-18,31.2,31.003036140899585
2015-07-19,31.0,31.163302574111338
2015-07-20,32.0,31.1517281410561
2015-07-21,31.8,31.565426331139633
2015-07-22,31.6,31.618138616291464
2015-07-23,30.6,31.53702267668522
2015-07-24,31.8,31.089259280671985
2015-07-25,32.0,31.489700661779327
2015-07-26,32.8,31.690773765994876
2015-07-27,32.0,32.06678136929717
2015-07-28,32.4,31.92753523418238
2015-07-29,32.6,32.09043126170646
2015-07-30,31.9,32.264646398232884
2015-07-31,31.4,32.021095727409175
2015-08-01,31.4,31.679672031464168
2015-08-02,31.7,31.624055072052997
2015-08-03,32.6,31.74133225697577
2015-08-04,32.0,32.17485931004661
2015-08-05,30.8,32.037950569165545
2015-08-06,30.4,31.46499422905455
2015-08-07,30.5,31.081984597147983
2015-08-08,31.4,31.0335748156746
2015-08-09,31.0,31.2986044296402
2015-08-10,32.2,31.213869176028723
2015-08-11,32.8,31.67435424544493
2015-08-12,31.3,32.16013480986818
2015-08-13,30.5,31.681396643704634
2015-08-14,30.2,31.161412811817748
2015-08-15,30.8,30.815687931500925
2015-08-16,32.8,30.998422134385905
2015-08-17,31.6,31.84968385010659
2015-08-18,30.2,31.700693822339684
2015-08-19,30.9,31.028176423094212
2015-08-20,30.6,31.103714206495745
2015-08-21,31.0,30.98038024054611
2015-08-22,33.4,31.002046001222084
2015-08-23,32.1,32.005894036489096
2015-08-24,31.2,31.890816050453154
2015-08-25,32.8,31.52532624867826
2015-08-26,32.8,32.138344671312154
2015-08-27,31.0,32.25960685568784
2015-08-28,31.0,31.52379303921031
2015-08-29,30.9,31.366832452068454
2015-08-30,32.5,31.32161204393062
2015-08-31,33.1,31.98901745066897
2015-09-01,32.0,32.37864095655262
2015-09-02,32.8,31.98324669941849
2015-09-03,33.6,32.29839177923395
2015-09-04,32.9,32.81146024938383
2015-09-05,33.8,32.68373719472049
2015-09-06,32.2,33.04642332161787
2015-09-07,34.2,32.467232156750605
2015-09-08,31.6,33.17622606057813
2015-09-09,32.8,32.47413649574709
2015-09-10,34.4,32.66653237468612
2015-09-11,32.0,33.38962162182329
2015-09-12,33.4,32.64315178208929
2015-09-13,31.8,32.974490664516225
2015-09-14,32.8,32.406130237422545
2015-09-15,33.0,32.64382647302045
2015-09-16,31.6,32.76257480470414
2015-09-17,32.2,32.22102196285958
2015-09-18,31.9,32.35163935367113
2015-09-19,34.2,32.17255145218624
2015-09-20,32.2,33.18880195071574
2015-09-21,33.0,32.53461238355551
2015-09-22,32.2,32.69647703993123
2015-09-23,31.7,32.46401862478346
2015-09-24,34.8,32.1294384523896
2015-09-25,31.3,33.44903481587549
2015-09-26,32.2,32.26376208965069
2015-09-27,32.0,32.300767446984175
2015-09-28,32.2,32.324993894695815
2015-09-29,32.2,32.27522463494853
2015-09-30,32.1,32.32113402657531
2015-10-01,32.6,32.103773876386036
2015-10-02,32.2,32.374400279580286
2015-10-03,32.2,32.260663281626314
2015-10-04,32.2,32.262542432184624
2015-10-05,34.4,32.1948640247895
2015-10-06,31.6,33.07998521938233
2015-10-07,32.8,32.31224708608629
2015-10-08,32.2,32.484239807729296
2015-10-09,32.4,32.44959771300572
2015-10-10,34.2,32.36991609053747
2015-10-11,32.2,33.116239509833065
2015-10-12,32.4,32.600150177019955
2015-10-13,32.6,32.46301005440685
2015-10-14,33.8,32.57326421737193
2015-10-15,33.0,33.124811029975895
2015-10-16,32.2,32.881019461388334
2015-10-17,34.6,32.47563690712951
2015-10-18,32.6,33.421278350462174
2015-10-19,32.4,32.9346616800078
2015-10-20,32.2,32.707149237796095
2015-10-21,32.4,32.43969296089391
2015-10-22,34.6,32.457204171821736
2015-10-23,32.8,33.45565268442488
2015-10-24,33.0,32.957560832279526
2015-10-25,32.8,32.98378816746594
2015-10-26,33.6,32.85667601425727
2015-10-27,34.4,33.12485058021031
2015-10-28,33.3,33.62998601752824
2015-10-29,33.6,33.23705921051226
2015-10-30,34.6,33.38155083823876
2015-10-31,33.6,33.845901690423254
2015-11-01,34.4,33.67117451489244
2015-11-02,33.2,33.82451573846513
2015-11-03,33.0,33.368110082295864
2015-11-04,33.6,33.25876167548876
2015-11-05,34.0,33.43343508149394
2015-11-06,34.2,33.67988556008752
2015-11-07,36.4,33.77798774989846
2015-11-08,33.8,34.71613756835113
2015-11-09,34.2,34.102927097006166
2015-11-10,35.6,34.00350011475447
2015-11-11,34.9,34.649550173893886
2015-11-12,34.65,34.525555068524966
2015-11-13,34.4,34.371429873834074
2015-11-14,34.2,34.35301183536891
2015-11-15,34.3,34.24577920521066
2015-11-16,33.6,34.27258443132928
2015-11-17,35.3,33.94470520050794
2015-11-18,35.0,34.469163453997965
2015-11-19,34.4,34.565863781254784
2015-11-20,33.6,34.3837421351917
2015-11-21,33.6,33.94237579180902
2015-11-22,34.2,33.85739368834041
2015-11-23,34.3,33.95921831938922
2015-11-24,34.8,34.04789929881015
2015-11-25,34.6,34.377164671230815
2015-11-26,34.8,34.36171526147671
2015-11-27,34.8,34.462257565371935
2015-11-28,35.6,34.52435158655924
2015-11-29,35.85,34.75855746306295
2015-11-30,36.1,35.06460008069351
2015-12-01,34.2,35.283723640637476
2015-12-02,35.9,34.69853419971696
2015-12-03,34.6,35.178465051086846
2015-12-04,34.0,34.77198979944409
2015-12-05,33.8,34.3349860135564
2015-12-06,34.6,34.12917281023167
2015-12-07,33.6,34.36710711444871
2015-12-08,34.8,34.056488213915465
2015-12-09,34.7,34.32877645407668
2015-12-10,34.8,34.398971634057304
2015-12-11,34.4,34.41348058075111
2015-12-12,34.5,34.32376178005071
2015-12-13,34.6,34.345224776344445
2015-12-14,34.8,34.388243065750146
2015-12-15,34.0,34.49245927599658
2015-12-16,34.2,34.171718299862555
2015-12-17,31.0,34.20059370746857
2015-12-18,31.0,32.841744829997346
2015-12-19,30.9,32.29371143547404
2015-12-20,30.6,32.014016202193
2015-12-21,31.4,31.670342185393107
2015-12-22,30.9,31.745446378372122
2015-12-23,31.2,31.584197774872873
2015-12-24,31.2,31.56731026064716
2015-12-25,29.4,31.493669705825468
2015-12-26,29.8,30.61923515037474
2015-12-27,31.2,30.459435599676805
2015-12-28,31.5,30.95368231866267
2015-12-29,31.2,31.32535292735332
2015-12-30,30.6,31.24218244098377
2015-12-31,33.8,31.045242624924967
2016-01-01,33.7,32.23897049826175
2016-01-02,33.6,32.662587322887916
2016-01-03,31.8,32.77419105545614
2016-01-04,34.2,32.09277901263466
2016-01-05,32.8,32.9604222882846
2016-01-06,35.0,32.776547403872335
2016-01-07,33.7,33.50142085806454
2016-01-08,32.8,33.37188859373621
2016-01-09,33.2,32.88363738828096
2016-01-10,32.6,33.06302069180379
2016-01-11,33.6,32.80362259897635
2016-01-12,33.2,33.025752882590254
2016-01-13,33.8,32.91935877690039
2016-01-14,33.4,33.23159439356919
2016-01-15,31.8,33.29860010535265
2016-01-16,32.4,32.60927190025177
2016-01-17,32.2,32.58797980943942
2016-01-18,32.6,32.423331751488156
2016-01-19,33.0,32.613741533116986
2016-01-20,33.9,32.77816184882866
2016-01-21,32.8,33.3143208170571
2016-01-22,32.0,33.01165476250088
2016-01-23,31.4,32.50871889521891
2016-01-24,31.0,32.11399983117514
2016-01-25,30.2,31.776221218113594
2016-01-26,30.8,31.26235005838422
2016-01-27,32.0,31.376334255126576
2016-01-28,31.3,31.800028521126897
2016-01-29,31.8,31.65448303196896
2016-01-30,31.8,31.681383386349204
2016-01-31,31.2,31.74340749950481
2016-02-01,30.8,31.47728172576556
2016-02-02,30.8,31.187992065871732
2016-02-03,31.2,31.100438897069346
2016-02-04,29.0,31.262332253579785
2016-02-05,33.4,30.3479813147512
2016-02-06,31.6,31.913949752874483
2016-02-07,31.0,31.69970415868567
2016-02-08,31.6,31.28512416267263
2016-02-09,31.9,31.42977272684511
2016-02-10,31.7,31.588945538714228
2016-02-11,31.0,31.589655989118743
2016-02-12,31.4,31.225239435546744
2016-02-13,31.6,31.386726507633064
2016-02-14,31.8,31.559325078330723
2016-02-15,32.1,31.67297416391733
2016-02-16,31.5,31.834679729331054
2016-02-17,31.9,31.563076346751874
2016-02-18,31.8,31.70064528373452
2016-02-19,31.8,31.658387376168086
2016-02-20,33.6,31.759777307921112
2016-02-21,33.0,32.50816411097426
2016-02-22,31.9,32.50929788322979
2016-02-23,31.8,32.19626593927551
2016-02-24,30.7,32.0405476647276
2016-02-25,32.6,31.464132610206203
2016-02-26,30.8,32.09068147553452
2016-02-27,30.6,31.462763675777197
2016-02-28,31.5,31.214203344378884
2016-02-29,32.0,31.488599090130183
2016-03-01,32.2,31.820086471156596
2016-03-02,33.0,31.93243740553236
2016-03-03,32.8,32.260917511437036
2016-03-04,32.1,32.38398172858444
2016-03-05,32.4,32.15037498207951
