Tanggal,Actual,Predicted
2015-04-12,26.266666666666666,26.594171079305447
2015-04-13,26.100000000000005,26.455484479081164
2015-04-14,26.699999999999996,26.351077577889093
2015-04-15,26.9,26.6595641984708
2015-04-16,26.699999999999996,26.768247411632643
2015-04-17,26.499999999999996,26.696608682260166
2015-04-18,27.2,26.53318969639005
2015-04-19,26.6,26.890025117225306
2015-04-20,26.4,26.66806344740559
2015-04-21,26.6,26.573099349093823
2015-04-22,27.1,26.645913029230137
2015-04-23,26.300000000000004,26.851630792887313
2015-04-24,25.400000000000002,26.52874853296628
2015-04-25,25.400000000000002,25.999371566916704
2015-04-26,26.4,25.924059238392562
2015-04-27,25.6,26.315326954839843
2015-04-28,25.9,26.07813553517101
2015-04-29,26.4,26.109418629297167
2015-04-30,26.699999999999996,26.32557222626381
2015-05-01,26.2,26.486090577324315
2015-05-02,26.4,26.284988000722283
2015-05-03,25.099999999999998,26.38016974429507
2015-05-04,25.9,25.757702891848766
2015-05-05,24.5,25.99192406717851
2015-05-06,24.8,25.393626236822772
2015-05-07,25.8,25.35482732007028
2015-05-08,25.299999999999997,25.8227263434228
2015-05-09,25.7,25.586113737010404
2015-05-10,26.699999999999996,25.74235996994497
2015-05-11,27.0,26.221996529634364
2015-05-12,26.9,26.513858203028256
2015-05-13,26.100000000000005,26.48535009287042
2015-05-14,25.6,26.184393534576895
2015-05-15,25.0,25.852717784464748
2015-05-16,24.1,25.48117492927937
2015-05-17,25.0,25.035542478294825
2015-05-18,24.2,25.27964874450848
2015-05-19,24.4,24.94334928353394
2015-05-20,24.6,24.897843672588966
2015-05-21,28.3,25.003811749983328
2015-05-22,25.7,26.724257223599324
2015-05-23,25.400000000000002,25.88074892732486
2015-05-24,26.300000000000004,25.56156191121281
2015-05-25,26.9,25.99398154043
2015-05-26,26.100000000000005,26.303668426739172
2015-05-27,25.7,26.072493156849273
2015-05-28,26.2,25.790890921295478
2015-05-29,26.499999999999996,26.0155916650706
2015-05-30,27.0,26.05525220187309
2015-05-31,25.6,26.49826923670385
2015-06-01,26.0,25.831440982676327
2015-06-02,26.300000000000004,25.991588483019935
2015-06-03,26.499999999999996,26.16461443861675
2015-06-04,26.499999999999996,26.233934030080825
2015-06-05,25.8,26.374414967206555
2015-06-06,25.5,25.945956184382077
2015-06-07,27.1,25.79964169962704
2015-06-08,25.8,26.42323152502135
2015-06-09,25.299999999999997,26.108071306081325
2015-06-10,24.3,25.702438003306483
2015-06-11,24.6,25.1815063925883
2015-06-12,24.4,25.227017312854723
2015-06-13,24.8,25.06998334545543
2015-06-14,23.3,25.257249332835162
2015-06-15,24.0,24.524602184566334
2015-06-16,23.9,24.619817030365176
2015-06-17,24.8,24.58069754918707
2015-06-18,24.2,24.951495939654787
2015-06-19,24.4,24.823438619083735
2015-06-20,23.85,24.717903637232073
2015-06-21,23.3,24.470270194823446
2015-06-22,23.6,24.080951880562385
2015-06-23,23.9,24.211889016673155
2015-06-24,24.066666666666666,24.2634996524381
2015-06-25,24.23333333333333,24.337962935445713
2015-06-26,24.4,24.39354342604775
2015-06-27,24.65,24.442408467494168
2015-06-28,24.9,24.576173148145056
2015-06-29,24.1,24.705889672619573
2015-06-30,24.1,24.405421608023538
2015-07-01,23.75,24.296408333262402
2015-07-02,23.4,24.151335589810966
2015-07-03,23.3,23.88149908773157
2015-07-04,24.0,23.78230243911666
2015-07-05,23.7,24.062753019357928
2015-07-06,23.5,23.992649537409626
2015-07-07,23.75,23.81794190204745
2015-07-08,24.0,23.943452234788083
2015-07-09,23.9,24.07595364338098
2015-07-10,24.0,24.068646456497685
2015-07-11,26.0,24.126904630323498
2015-07-12,26.100000000000005,25.073429846339543
2015-07-13,25.9,25.273432808829018
2015-07-14,24.5,25.27289317096097
2015-07-15,24.1,24.637653456419656
2015-07-16,23.8,24.362411157114927
2015-07-17,24.0,24.226140521681263
2015-07-18,24.8,24.294770341407336
2015-07-19,25.299999999999997,24.699234387536904
2015-07-20,24.1,24.911921698730712
2015-07-21,23.8,24.407378130455175
2015-07-22,23.6,24.12248708697927
2015-07-23,23.8,24.078399311178316
2015-07-24,24.0,24.178882107158007
2015-07-25,23.5,24.306417072699016
2015-07-26,24.9,24.064263575417996
2015-07-27,25.5,24.600914987836394
2015-07-28,26.100000000000005,24.97337083394267
2015-07-29,24.1,25.33703898674468
2015-07-30,24.3,24.529027791469826
2015-07-31,23.7,24.485972628978548
2015-08-01,24.35,24.250946419926063
2015-08-02,25.0,24.500318817927617
2015-08-03,24.3,24.882331046526552
2015-08-04,23.6,24.50759940988199
2015-08-05,23.6,24.098667090299124
2015-08-06,23.4,23.96043058394881
2015-08-07,23.4,23.936300498182764
2015-08-08,24.3,23.889494147562676
2015-08-09,24.6,24.399593583086677
2015-08-10,26.0,24.533748264915534
2015-08-11,26.2,25.158787480332144
2015-08-12,26.2,25.43439688925031
2015-08-13,25.9,25.45744714931681
2015-08-14,24.9,25.451887778537547
2015-08-15,23.9,24.985852592484203
2015-08-16,24.0,24.526393872154703
2015-08-17,24.4,24.434431396281386
2015-08-18,23.85,24.620226994480852
2015-08-19,23.3,24.310452394489904
2015-08-20,23.55,23.954187343069464
2015-08-21,23.8,24.016626732978967
2015-08-22,23.7,24.115617428987242
2015-08-23,24.6,24.13333526012226
2015-08-24,24.7,24.579380247541977
2015-08-25,24.0,24.69389779610433
2015-08-26,25.400000000000002,24.319899440449195
2015-08-27,24.9,24.912001034185774
2015-08-28,26.8,24.798355176631407
2015-08-29,25.099999999999998,25.70049915416612
