Tanggal,Actual,Predicted
2015-04-12,4.0,5.553540548559055
2015-04-13,5.0,4.500110093923858
2015-04-14,5.0,5.231268155543407
2015-04-15,4.0,5.175148053441849
2015-04-16,4.0,3.9531010099974386
2015-04-17,3.0,4.873661999985425
2015-04-18,4.0,3.907284193797836
2015-04-19,5.0,4.328474513512123
2015-04-20,6.0,4.617947868970219
2015-04-21,6.0,4.457032699394206
2015-04-22,6.0,5.4921785339105265
2015-04-23,5.0,5.526528251679437
2015-04-24,5.0,4.870794607644386
2015-04-25,6.0,4.41378316692306
2015-04-26,3.0,5.10141387709965
2015-04-27,3.0,4.0400590064725845
2015-04-28,5.0,4.331226057866218
2015-04-29,4.0,4.092687495499672
2015-04-30,7.0,4.505002167286717
2015-05-01,5.0,4.886718822875926
2015-05-02,4.0,4.791967621233993
2015-05-03,6.0,4.5311299015895345
2015-05-04,5.0,4.903180573166963
2015-05-05,6.0,5.508233803948778
2015-05-06,6.0,4.779285155850348
2015-05-07,5.0,5.5226493629394335
2015-05-08,6.0,5.089721440450973
2015-05-09,6.0,5.248272205853238
2015-05-10,4.0,5.704927356020846
2015-05-11,6.0,5.12467044842775
2015-05-12,6.0,4.744680802027578
2015-05-13,6.0,5.489031979778446
2015-05-14,5.0,5.5184627414868945
2015-05-15,5.0,5.322577910574875
2015-05-16,5.0,5.129173685237601
2015-05-17,5.0,4.838331709430641
2015-05-18,4.0,5.1393349481431745
2015-05-19,4.0,4.496545947943551
2015-05-20,4.0,4.236229972439902
2015-05-21,4.0,4.836146656169665
2015-05-22,6.0,4.615519615626917
2015-05-23,6.0,5.234210650108419
2015-05-24,5.0,5.380695285435248
2015-05-25,5.0,4.98027598696458
2015-05-26,5.0,4.790091835837832
2015-05-27,6.0,5.652156500549124
2015-05-28,7.0,5.446032459451083
2015-05-29,6.0,5.327258914232851
2015-05-30,5.0,5.867821595313458
2015-05-31,6.0,5.51009963981545
2015-06-01,5.0,5.547317225890982
2015-06-02,8.0,5.544558772997774
2015-06-03,9.0,5.2265959666421065
2015-06-04,8.0,7.28953304731197
2015-06-05,8.0,7.299826318308626
2015-06-06,9.0,6.961572795699516
2015-06-07,8.0,8.49760734197602
2015-06-08,8.0,8.024300431547507
2015-06-09,7.0,7.274465571656363
2015-06-10,7.0,7.372352439867913
2015-06-11,6.0,6.7687472240515945
2015-06-12,8.0,5.769842782355703
2015-06-13,7.0,5.611220437278135
2015-06-14,6.0,6.094867950806433
2015-06-15,7.0,7.094474432534161
