Tanggal,Actual,Predicted
2015-04-12,24.0,23.153966908729817
2015-04-13,24.0,23.36138581604822
2015-04-14,23.0,23.587465699627742
2015-04-15,24.0,23.43889264483007
2015-04-16,23.0,23.55038534323493
2015-04-17,24.0,23.325915187155445
2015-04-18,23.5,23.788272085194148
2015-04-19,23.0,23.6936547818336
2015-04-20,23.0,23.50017651547698
2015-04-21,24.0,23.336279090879216
2015-04-22,24.0,23.62377786438137
2015-04-23,24.0,23.61637721230133
2015-04-24,23.0,23.808338275125458
2015-04-25,23.0,23.289524232582423
2015-04-26,23.0,23.329942303703092
2015-04-27,24.0,23.22624436502257
2015-04-28,23.0,23.74032574696715
2015-04-29,24.0,23.354068371793414
2015-04-30,24.0,23.816303288790667
2015-05-01,24.0,23.523540625298324
2015-05-02,24.0,23.810866367602383
2015-05-03,22.0,23.817908504225706
2015-05-04,23.0,23.134237177242493
2015-05-05,19.0,23.503141698511108
2015-05-06,19.0,20.949864603129324
2015-05-07,21.0,20.596184259021847
2015-05-08,21.0,22.315681349901745
2015-05-09,21.0,21.47670085156268
2015-05-10,23.0,21.08913840022897
2015-05-11,24.0,22.76951901186
2015-05-12,23.0,24.446381197820248
2015-05-13,23.0,22.76126760885145
2015-05-14,22.0,22.32429858635269
2015-05-15,20.0,22.227795985297345
2015-05-16,20.0,20.734697896162547
2015-05-17,20.0,21.583827525128115
2015-05-18,19.0,20.844295765503404
2015-05-19,19.0,19.636717671815628
2015-05-20,20.0,20.149830002625002
2015-05-21,22.0,20.1830665707949
2015-05-22,22.0,22.302289783484174
2015-05-23,21.0,22.552808816248785
2015-05-24,22.0,20.454665861012543
2015-05-25,23.0,20.96109819118682
2015-05-26,22.0,22.325851384562704
2015-05-27,22.0,21.252582264198235
2015-05-28,23.0,22.077381839498937
2015-05-29,24.0,21.220447673056594
2015-05-30,23.0,21.5916251538925
2015-05-31,22.0,23.063501973502692
2015-06-01,23.0,22.11117128019714
2015-06-02,23.0,22.482508528621675
2015-06-03,24.0,22.78394935668688
2015-06-04,23.0,23.02479333304523
2015-06-05,23.0,22.514769412757573
2015-06-06,22.0,22.54643189387169
2015-06-07,25.0,21.813512196636406
2015-06-08,23.0,23.460468559042667
2015-06-09,22.0,23.37852889056483
2015-06-10,20.0,23.001213098018603
2015-06-11,20.0,20.50679083735741
2015-06-12,20.0,20.53751667099309
2015-06-13,21.0,20.73476301343936
2015-06-14,20.5,21.17716092116969
2015-06-15,20.0,21.30685515863413
2015-06-16,19.0,20.684495433245203
2015-06-17,21.0,20.855833508393168
2015-06-18,19.0,21.039736784957913
2015-06-19,21.0,20.898184692238093
2015-06-20,20.0,20.76625264957116
2015-06-21,19.0,21.383468965755423
2015-06-22,19.0,19.896233967995308
2015-06-23,20.0,20.525666922248835
2015-06-24,21.0,20.976110121485746
2015-06-25,21.0,20.194364843555352
2015-06-26,21.0,20.94191911673839
2015-06-27,19.0,20.825389736110452
2015-06-28,21.0,19.713201692130465
2015-06-29,21.0,20.282585161279464
2015-06-30,20.0,21.67127500483946
2015-07-01,19.5,21.551709364106593
2015-07-02,19.0,20.811426140487423
2015-07-03,19.0,19.883223651607786
