Tanggal,Actual,Predicted
2015-04-12,9.357142857142858,8.592506217295805
2015-04-13,11.128571428571428,9.731686662682092
2015-04-14,12.9,10.957945598483455
2015-04-15,9.8,12.06366802071889
2015-04-16,6.699999999999999,10.162312393881788
2015-04-17,3.5999999999999996,8.24416350851486
2015-04-18,0.5000000000000001,6.2914624430588555
2015-04-19,0.43333333333333335,4.4160484103337305
2015-04-20,0.36666666666666664,4.401507141518099
2015-04-21,0.3,4.092162631306651
2015-04-22,3.8999999999999995,3.966053552574798
2015-04-23,7.5,6.1800157767978785
2015-04-24,6.699999999999999,8.428736144587898
2015-04-25,4.75,7.998611540962311
2015-04-26,2.8000000000000003,6.824670784377446
2015-04-27,33.0,5.778003929511089
2015-04-28,0.5000000000000001,25.33978350280716
2015-04-29,2.0,3.84936253514949
2015-04-30,3.5,5.124297438400415
2015-05-01,6.2,6.181314539935773
2015-05-02,3.5,7.924607322167523
2015-05-03,8.8,5.96148628067998
2015-05-04,14.1,9.669057163734873
2015-05-05,14.08,12.867095800824718
2015-05-06,14.06,12.717275173672869
2015-05-07,14.04,12.750074891334142
2015-05-08,14.02,13.197043604870181
2015-05-09,14.0,12.958990279397355
2015-05-10,13.98,13.272214365565603
2015-05-11,13.959999999999999,13.086347038755664
2015-05-12,13.94,12.895888602201657
2015-05-13,13.92,12.934791455169483
2015-05-14,13.9,13.330604832896997
2015-05-15,13.879999999999999,12.55007742310313
2015-05-16,13.86,13.125100228491954
2015-05-17,13.84,12.980390451059673
2015-05-18,13.82,13.21197976332275
2015-05-19,13.799999999999999,13.022351581552913
2015-05-20,13.78,13.157121499008744
2015-05-21,13.76,13.241996124925988
2015-05-22,13.74,13.068431201836777
2015-05-23,13.719999999999999,12.867880830167964
2015-05-24,13.7,12.91275901130563
2015-05-25,13.68,12.795880886902124
2015-05-26,13.66,13.301506337600186
2015-05-27,13.64,12.852435024814284
2015-05-28,13.62,13.008273190557288
2015-05-29,13.6,12.986345349429575
2015-05-30,1.0,12.98254040092405
2015-05-31,1.12,4.752440696672398
2015-06-01,1.24,5.018075774340969
2015-06-02,1.36,5.131268203460417
2015-06-03,1.48,5.06475120616119
2015-06-04,1.6,5.011059447414239
2015-06-05,1.1666666666666667,5.027866531281006
2015-06-06,0.7333333333333333,4.611214047433892
2015-06-07,0.3,4.320587784129486
2015-06-08,0.4454545454545455,4.082799021060752
2015-06-09,0.590909090909091,4.236877350473231
2015-06-10,0.7363636363636364,4.235044382035097
2015-06-11,0.8818181818181817,4.3284685534353295
2015-06-12,1.0272727272727273,4.29337743958734
2015-06-13,1.1727272727272728,4.324777525988278
2015-06-14,1.3181818181818186,4.433219442390252
2015-06-15,1.463636363636364,4.528018520738958
2015-06-16,1.6090909090909091,4.480180751194763
2015-06-17,1.7545454545454546,4.755732773937556
2015-06-18,1.9000000000000004,4.824495212731242
2015-06-19,2.0454545454545454,4.979729593537289
2015-06-20,2.190909090909091,5.045964901626996
2015-06-21,2.3363636363636364,5.139495790387321
2015-06-22,2.481818181818182,5.192650676574648
2015-06-23,2.6272727272727274,5.208319767015174
2015-06-24,2.772727272727273,5.285212796024678
2015-06-25,2.9181818181818184,5.442185596257524
2015-06-26,3.063636363636364,5.567307009594425
2015-06-27,3.2090909090909094,5.739562030701121
2015-06-28,3.3545454545454545,5.696814042778569
2015-06-29,3.5,5.834696368220513
2015-06-30,3.5,5.928248834555218
2015-07-01,3.357142857142857,5.9315864839513575
2015-07-02,3.2142857142857144,5.8492301243828955
2015-07-03,3.0714285714285716,5.772773093043702
2015-07-04,2.928571428571429,5.686623713385652
2015-07-05,2.785714285714285,5.598338705506365
2015-07-06,2.6428571428571432,5.504609063216447
2015-07-07,2.5,5.414978816166443
2015-07-08,2.357142857142857,5.321587301924827
2015-07-09,2.2142857142857144,5.228358574769976
2015-07-10,2.071428571428571,5.136160608077636
2015-07-11,1.9285714285714286,5.043608932119019
2015-07-12,1.7857142857142858,4.95020423996285
2015-07-13,1.642857142857143,4.855566285402536
2015-07-14,1.5,4.758935495110702
2015-07-15,1.3571428571428572,4.661827848968756
2015-07-16,1.2142857142857144,4.564804831422839
2015-07-17,1.0714285714285716,4.465996662070787
2015-07-18,0.9285714285714288,4.367547865777789
2015-07-19,0.785714285714286,4.270845514556669
2015-07-20,0.6428571428571428,4.174631965322891
2015-07-21,0.5000000000000001,4.078847312829977
2015-07-22,0.5833333333333334,3.982740804570059
2015-07-23,0.6666666666666665,4.032447789491853
2015-07-24,0.75,4.078008771644356
2015-07-25,0.8333333333333333,4.12237543132975
2015-07-26,0.9166666666666666,4.169228529104621
2015-07-27,1.0,4.219230484343164
2015-07-28,1.0833333333333333,4.271426542470074
2015-07-29,1.1666666666666665,4.325292955821211
2015-07-30,1.25,4.378431398901346
2015-07-31,1.333333333333333,4.431460128307468
2015-08-01,1.4166666666666665,4.483472745001859
2015-08-02,1.5,4.537033368510958
2015-08-03,1.458333333333333,4.5904001191490265
2015-08-04,1.4166666666666667,4.565020117482296
2015-08-05,1.375,4.5421691108176985
2015-08-06,1.333333333333333,4.519025834881324
2015-08-07,1.2916666666666667,4.494787841380081
2015-08-08,1.25,4.471902580112237
2015-08-09,1.2083333333333335,4.445252048393671
2015-08-10,1.1666666666666667,4.417622362273322
2015-08-11,1.125,4.388660076325934
2015-08-12,1.0833333333333335,4.3604795289661356
2015-08-13,1.0416666666666667,4.332917517297714
2015-08-14,1.0,4.305214549256174
2015-08-15,1.2954545454545454,4.279141739808956
2015-08-16,1.5909090909090908,4.470395511674394
