Tanggal,Actual,Predicted
2015-04-12,79.0,79.36577221788819
2015-04-13,72.0,77.18827338307692
2015-04-14,75.0,74.7307455603748
2015-04-15,68.0,79.48880545785704
2015-04-16,96.0,73.24970711347456
2015-04-17,83.0,87.81767220416411
2015-04-18,94.0,82.03234416892535
2015-04-19,82.0,84.88304292717743
2015-04-20,82.0,80.88116141834325
2015-04-21,94.0,83.68351376588686
2015-04-22,82.0,86.88211319167074
2015-04-23,95.0,81.56255720641296
2015-04-24,91.0,88.98416459784693
2015-04-25,92.0,86.07679047193092
2015-04-26,75.0,86.45065132431577
2015-04-27,77.0,81.11003993510316
2015-04-28,76.0,82.50304361038627
2015-04-29,78.0,77.37665292088991
2015-04-30,80.0,77.66757282209853
2015-05-01,83.0,81.69043002937124
2015-05-02,78.0,80.61035137188802
2015-05-03,70.0,76.83153078729298
2015-05-04,71.0,76.15087103153657
2015-05-05,76.0,76.32320424583813
2015-05-06,75.0,74.30393573082145
2015-05-07,70.0,72.66991568213496
2015-05-08,75.0,69.57171422882287
2015-05-09,74.0,76.56142671339636
2015-05-10,77.0,71.265692860507
2015-05-11,77.0,75.89310724411426
2015-05-12,64.0,80.33281905805359
2015-05-13,71.0,71.7142731537138
2015-05-14,71.0,77.63385767716605
2015-05-15,71.0,73.35013412504995
2015-05-16,71.0,73.78285270125859
2015-05-17,75.0,72.72013737551885
2015-05-18,88.0,72.884233291246
2015-05-19,83.0,81.69283060194311
2015-05-20,73.0,80.86745452897634
2015-05-21,72.0,77.17699529178714
2015-05-22,70.0,74.2418684197255
2015-05-23,74.0,69.96130629782444
2015-05-24,77.0,69.92008083872828
2015-05-25,70.0,75.42627691896267
2015-05-26,72.0,72.70326603613444
2015-05-27,77.0,72.46254369547067
2015-05-28,77.0,73.93023633221797
2015-05-29,77.0,73.34798806431752
2015-05-30,74.0,79.27664890429281
2015-05-31,77.0,73.94050988279237
2015-06-01,74.0,75.88604311688637
2015-06-02,73.0,75.24675149680053
2015-06-03,71.0,73.35918456623173
